Dataset Name,Friendly Name,Category,Data Type,API Path,Field Path,Field Type,Example,Unit,Description,Notes
corva#completion.ccl-anomalies,completion.ccl-anomalies,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-anomalies/,collection,str,completion.ccl-anomalies,,,
corva#completion.ccl-anomalies,completion.ccl-anomalies,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-anomalies/,company_id,int,5,,,
corva#completion.ccl-anomalies,completion.ccl-anomalies,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-anomalies/,stage_number,int,26,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,_id,str,67db46fee8cf5dcbc1b131be,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data,object,,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.user_email,str,ryan.dawson@corva.ai,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.user_last_name,str,Dawson,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.current_user_id,int,15624,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.user_first_name,str,Ryan,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.depth_shift_run_in_hole,int,0,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.depth_shift_pull_out_of_hole,int,0,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.anomaly_depth_overlap_threshold,float,65.62,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.anomaly_score_threshold_minor_to,float,0.6,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.anomaly_score_threshold_minor_from,int,0,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.anomaly_score_threshold_significant_to,int,1,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,data.anomaly_score_threshold_significant_from,float,0.6,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,version,int,1,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,asset_id,int,123456,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,provider,str,corva,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,timestamp,int,1742423674,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,collection,str,completion.ccl-settings,,,
corva#completion.ccl-settings,completion.ccl-settings,Completions / Frac,time,/api/v1/data/corva/completion.ccl-settings/,company_id,int,5,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,_id,str,6813a8e10ba350389dcc3989,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data,object,,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.state,str,Run in Hole,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.max_ccl,float,0.059356197065784266,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.min_ccl,float,0.026986904071739252,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.filtered,array[dict],,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.filtered[].ccl,float,0.028087487478160974,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.filtered[].timestamp,float,1746117473.957198,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.filtered[].line_speed,float,69.23,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.filtered[].line_tension,float,527.86,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.filtered[].interpolated_depth,float,3296.013493872833,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.mean_ccl,float,0.030301255351879674,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.casing_joint,null,,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.measured_depth,int,3296,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,data.delta_min_max_ccl,float,0.032369292994045014,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,app_key,str,corva.ccl_anomaly_summary_tool,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,version,int,1,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,asset_id,int,123456,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,provider,str,corva,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,collection,str,completion.ccl-summary,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,company_id,int,5,,,
corva#completion.ccl-summary,completion.ccl-summary,Completions / Frac,reference,/api/v1/data/corva/completion.ccl-summary/,stage_number,int,50,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,hhp,str,HHP,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,HVFRS,object,,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,HVFRS.HVFRS#,str,bbl,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,HVRFL,object,,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,HVRFL.HVRFL#,str,bbl,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,hhp_zone,str,zone#,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,fluid_system,str,system#,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,pumping_hours,str,segs,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,average_slurry_rate,str,bbl/min,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,stage_end_timestamp,str,timestamp,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,summary_start_timestamp,str,timestamp,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,average_wellhead_pressure,str,psi,,,
corva#completion.custom_metrics,completion.custom_metrics,Completions / Frac,time,/api/v1/data/corva/completion.custom_metrics/,pumping_hours_start_timestamp,str,timestamp,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,_id,str,5f75f3776c88017f9358a51a,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,data,object,,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,data.id,str,310a9340-4797-43a4-ac7d-0332bdd9c586,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,data.is_folder,bool,True,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,data.display_name,str,Post Stage Reports,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,version,int,1,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,asset_id,int,31659357,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,provider,str,demo,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,timestamp,int,1601565559,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,collection,str,corva#completion.data.files,,,
corva#completion.data.files,completion.data.files,Completions / Frac,time,/api/v1/data/corva/completion.data.files/,company_id,int,5,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,_id,str,61536afb49c1cc1ddf276cc0,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data,object,,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.goal_rate,int,50,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.maximum_hhp,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.max_goal_pressure,int,6500,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.min_goal_pressure,int,5000,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.maximum_pumping_capacity,int,60,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.wellhead_pressure_rating,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.packer_plug_pressure_rating,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.maximum_casing_hanger_pressure,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.surface_fluid_storage_capacity,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.maximum_casing_internal_pressure,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.equivalent_length_of_surface_equipment,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,data.maximum_allowable_surface_treating_pressure,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,version,int,1,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,asset_id,int,15236,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,provider,str,corva,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,timestamp,int,1632856827,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,collection,str,completion.data.job-settings,,,
corva#completion.data.job-settings,completion.data.job-settings,Completions / Frac,time,/api/v1/data/corva/completion.data.job-settings/,company_id,int,5,,,
corva#completion.data.time-log,completion.data.time-log,Completions / Frac,time,/api/v1/data/corva/completion.data.time-log/,_id,str,636c689904606001b3a9c61c,,,
corva#completion.data.time-log,completion.data.time-log,Completions / Frac,time,/api/v1/data/corva/completion.data.time-log/,data,object,,,,
corva#completion.data.time-log,completion.data.time-log,Completions / Frac,time,/api/v1/data/corva/completion.data.time-log/,data.comment,str,fracing this well,,,
corva#completion.data.time-log,completion.data.time-log,Completions / Frac,time,/api/v1/data/corva/completion.data.time-log/,data.duration,float,116.25,,,
corva#completion.data.time-log,completion.data.time-log,Completions / Frac,time,/api/v1/data/corva/completion.data.time-log/,data.end_time,int,1668029951,,,
corva#completion.data.time-log,completion.data.time-log,Completions / Frac,time,/api/v1/data/corva/completion.data.time-log/,data.operation,str,fracturing,,,
corva#completion.data.time-log,completion.data.time-log,Completions / Frac,time,/api/v1/data/corva/completion.data.time-log/,data.start_time,int,1668021776,,,
